ORGNR,DOMAIN NAME,DNSSEC
9.71022264E8,norskpolarinstitutt.no,Usignert
9.71022264E8,norskpolarhistorie.no,Usignert
9.71022264E8,nansenamundsen.no,Usignert
9.71022264E8,nansenamundsen2011.no,Usignert
9.71022264E8,nansen-amundsen.no,Usignert
9.71022264E8,meop.no,Usignert
9.71022264E8,iceedge.no,Usignert
9.71022264E8,barentsportal.no,Signert
9.71022264E8,arcticsystem.no,Usignert
9.710283E8,fyrverkerietkultur.no,Signert
9.710283E8,vinylsalongen.no,Signert
9.710283E8,juniorakademiet.no,Signert
9.710283E8,vestre-toten.folkebibl.no,Usignert
9.710283E8,vestre-toten-kulturskole.no,Signert
9.710283E8,abmtoten.no,Usignert
9.71032081E8,anpr-no.no,Usignert
9.71032081E8,xn--askypakken-2cb.no,Signert
9.71032081E8,trygtfremsammen.no,Usignert
9.71032081E8,vegdata.no,Usignert
9.71032081E8,grindgut.no,Usignert
9.71032081E8,grindgutten.no,Usignert
9.71032081E8,grindgutt.no,Usignert
9.71032081E8,grindguten.no,Usignert
9.71032081E8,trygtframsammen.no,Usignert
9.71032081E8,sykkelbyentrondheim.no,Usignert
9.71032081E8,fiksvegdata.no,Usignert
9.71032081E8,naturfare.no,Usignert
9.71032081E8,statensvegtilsyn.no,Usignert
9.71032081E8,statensveitilsyn.no,Usignert
9.71032081E8,veitilsyn.no,Usignert
9.71032081E8,ruterbanken.no,Usignert
9.71032081E8,ruterbank.no,Usignert
9.71032081E8,rutebank.no,Usignert
9.71032081E8,rutebanken.no,Usignert
9.71032081E8,xn--bilfrer65pluss-tqb.no,Usignert
9.71032081E8,transportvesenet.no,Usignert
9.71032081E8,transportvesen.no,Usignert
9.71032081E8,trafikkvesen.no,Usignert
9.71032081E8,transportverket.no,Usignert
9.71032081E8,transportetaten.no,Usignert
9.71032081E8,transportetat.no,Usignert
9.71032081E8,delvegen.no,Usignert
9.71032081E8,delveien.no,Usignert
9.71032081E8,visveg.no,Usignert
9.71032081E8,vestkorridoren.no,Usignert
9.71032081E8,veiprosjekt.no,Usignert
9.71032081E8,veitrafikk.no,Usignert
9.71032081E8,veiskilt.no,Usignert
9.71032081E8,veimeldinger.no,Usignert
9.71032081E8,veivesenet.no,Usignert
9.71032081E8,veivesen.no,Usignert
9.71032081E8,vegmuseum.no,Usignert
9.71032081E8,veginfo.no,Usignert
9.71032081E8,vegsektoren.no,Usignert
9.71032081E8,vegvar.no,Usignert
9.71032081E8,vegver.no,Usignert
9.71032081E8,xn--vegvr-vra.no,Usignert
9.71032081E8,vegskolen.no,Usignert
9.71032081E8,vegdirektoratet.no,Usignert
9.71032081E8,vegprosjekt.no,Usignert
9.71032081E8,vegkontor.no,Usignert
9.71032081E8,vegarbeid.no,Usignert
9.71032081E8,veginformasjon.no,Usignert
9.71032081E8,vegberedskap.no,Usignert
9.71032081E8,vegtrafikk.no,Usignert
9.71032081E8,vegskilt.no,Usignert
9.71032081E8,vegmeldinger.no,Usignert
9.71032081E8,vegvesen.no,Usignert
9.71032081E8,vegkart.no,Usignert
9.71032081E8,turistveg.no,Usignert
9.71032081E8,trafikkgarden.no,Usignert
9.71032081E8,trafikkvesenet.no,Usignert
9.71032081E8,trafikkverket.no,Usignert
9.71032081E8,trafikkmeldinger.no,Usignert
9.71032081E8,tonsbergpakken.no,Usignert
9.71032081E8,statensvegvesen.no,Usignert
9.71032081E8,startpakke.no,Usignert
9.71032081E8,vegcim.no,Usignert
9.71032081E8,si-ifra.no,Usignert
9.71032081E8,samferdselsskolen.no,Usignert
9.71032081E8,samferdselskolen.no,Usignert
9.71032081E8,riksveiferge.no,Usignert
9.71032081E8,riksvegferge.no,Usignert
9.71032081E8,reisetider.no,Usignert
9.71032081E8,ppproads.no,Usignert
9.71032081E8,oslopakke3.no,Usignert
9.71032081E8,oslopakke2.no,Usignert
9.71032081E8,opsveg.no,Usignert
9.71032081E8,nvdb.no,Usignert
9.71032081E8,nullvisjonen.no,Usignert
9.71032081E8,myrasykkelgard.no,Usignert
9.71032081E8,miljovennligbil.no,Usignert
9.71032081E8,lavutslippssone.no,Usignert
9.71032081E8,lavutslippsone.no,Usignert
9.71032081E8,labsys.no,Usignert
9.71032081E8,herrbart.no,Usignert
9.71032081E8,fergekort.no,Usignert
9.71032081E8,ferjekort.no,Usignert
9.71032081E8,dslierstranda.no,Usignert
9.71032081E8,donnadiesel.no,Usignert
9.71032081E8,2282.no,Usignert
9.71032081E8,02012.no,Usignert
9.71032081E8,02233.no,Usignert
9.71032081E8,06640.no,Usignert
9.71032081E8,02030.no,Usignert
9.71032081E8,175.no,Usignert
9.71032081E8,65pluss.no,Usignert
9.71032081E8,dit.no,Usignert
9.71032081E8,biltilsynet.no,Usignert
9.71032081E8,bilferje.no,Usignert
9.71032081E8,bilferge.no,Usignert
9.71032081E8,biltilsyn.no,Usignert
9.71032081E8,bilbelte.no,Usignert
9.71032081E8,autopass.no,Usignert
9.71032081E8,allvei.no,Usignert
9.71033533E8,banenorge.no,Signert
9.71033533E8,njskole.no,Signert
9.71033533E8,xn--tmmerterminaler-5tb.no,Signert
9.71033533E8,godsterminaler.no,Signert
9.71033533E8,jernbaneterminaler.no,Signert
9.71033533E8,kombiterminal.no,Signert
9.71033533E8,jernbaneskole.no,Signert
9.71033533E8,jernbaneskolen.no,Signert
9.71033533E8,njfse.no,Signert
9.71033533E8,jernbanekompetanse.no,Signert
9.71033533E8,norskjernbaneskole.no,Signert
9.71033533E8,vestfoldbanen.no,Signert
9.71033533E8,togtider.no,Signert
9.71033533E8,xn--stfoldbanen-fgb.no,Signert
9.71033533E8,xn--srlandsbanen-vjb.no,Signert
9.71033533E8,sorlandsbanen.no,Signert
9.71033533E8,xn--rrosbanen-l8a.no,Signert
9.71033533E8,rorosbanen.no,Signert
9.71033533E8,ostfoldbanen.no,Signert
9.71033533E8,norsk-jernbaneskole.no,Signert
9.71033533E8,nordlandsbanen.no,Signert
9.71033533E8,norsk-jernbanemuseum.no,Usignert
9.71033533E8,njsk.no,Signert
9.71033533E8,kongsvingerbanen.no,Signert
9.71033533E8,jernbaneverket.no,Signert
9.71033533E8,jernbanemuseet.no,Usignert
9.71033533E8,jbv-nett.no,Usignert
9.71033533E8,jbvnett.no,Usignert
9.71033533E8,jbv.no,Signert
9.71033533E8,intercity.no,Signert
9.71033533E8,gsmr.no,Usignert
9.71033533E8,eress.no,Signert
9.71033533E8,elkraftsentral.no,Usignert
9.71033533E8,dovrebanen.no,Signert
9.71033533E8,baneproduksjon.no,Usignert
9.71033533E8,banepartner.no,Usignert
9.71033533E8,baneenergi.no,Signert
9.7103556E8,bruketkulturhus.no,Signert
9.7103556E8,bruket-kulturhus.no,Signert
9.7103556E8,kubenkulturhus.no,Signert
9.7103556E8,kuben-kulturhus.no,Signert
9.7103556E8,folketshushommelvik.no,Signert
9.7103556E8,hommelvikkulturhus.no,Signert
9.7103556E8,hommelvik-kulturhus.no,Signert
9.7103556E8,amboltenkulturhus.no,Signert
9.7103556E8,www.malvik.no,Usignert
9.7103556E8,vikhammerungdomsskole.no,Signert
9.7103556E8,vikhammerlegekontor.no,Usignert
9.7103556E8,sommermalvik.no,Usignert
9.7103556E8,skolenmin.no,Signert
9.7103556E8,saksviklegekontor.no,Usignert
9.7103556E8,hommelvikski.no,Usignert
9.7103556E8,hommelviklegekontor.no,Usignert
9.7103556E8,hommelvikungdomsskole.no,Usignert
9.7103556E8,gubben.no,Usignert
9.71035854E8,selvmordsrisikovurdering.no,Usignert
9.71035854E8,onj.no,Usignert
9.71035854E8,makerfaireoslo.no,Usignert
9.71035854E8,xn--elringhelse-b9a.no,Usignert
9.71035854E8,recx.no,Usignert
9.71035854E8,uhadutv.no,Usignert
9.71035854E8,rerc2014.no,Usignert
9.71035854E8,icam-uio.no,Usignert
9.71035854E8,norsklitteraturkritikk.no,Usignert
9.71035854E8,fs-rust.no,Usignert
9.71035854E8,1700-tallet.no,Usignert
9.71035854E8,samtavla.no,Usignert
9.71035854E8,nortem.no,Usignert
9.71035854E8,cancell.no,Usignert
9.71035854E8,psydoc.no,Signert
9.71035854E8,topobio.no,Usignert
9.71035854E8,bott-samarbeidet.no,Usignert
9.71035854E8,iucnael2016.no,Usignert
9.71035854E8,logiskemetoder.no,Usignert
9.71035854E8,studentombud.no,Usignert
9.71035854E8,studentombudet.no,Usignert
9.71035854E8,fsat.no,Usignert
9.71035854E8,oslomakerfaire.no,Usignert
9.71035854E8,vitnemalsbanken.no,Usignert
9.71035854E8,musikkarv.no,Signert
9.71035854E8,uhad.no,Usignert
9.71035854E8,uiodoc.no,Usignert
9.71035854E8,ungkost.no,Usignert
9.71035854E8,fellesstudentsystem.no,Usignert
9.71035854E8,onj-study.no,Usignert
9.71035854E8,musikkarven.no,Usignert
9.71035854E8,wun.no,Usignert
9.71035854E8,usit.no,Usignert
9.71035854E8,unimus.no,Usignert
9.71035854E8,univ.no,Usignert
9.71035854E8,universityofoslo.no,Usignert
9.71035854E8,universitetetioslo.no,Usignert
9.71035854E8,uio.no,Usignert
9.71035854E8,uio-reservert1.no,Usignert
9.71035854E8,studweb.no,Usignert
9.71035854E8,samordnaopptak.no,Usignert
9.71035854E8,rettsmedisinskinstitutt.no,Signert
9.71035854E8,openaccess.no,Usignert
9.71035854E8,norgeshistorie.no,Usignert
9.71035854E8,nix.no,Usignert
9.71035854E8,kunnskapskanalen.no,Usignert
9.71035854E8,jussbuss.no,Usignert
9.71035854E8,itu.no,Usignert
9.71035854E8,grunderskolen.no,Usignert
9.71035854E8,gbif.no,Usignert
9.71035854E8,funmat.no,Usignert
9.71035854E8,fuge.no,Usignert
9.71035854E8,fsweb.no,Usignert
9.71035854E8,cristin.no,Usignert
9.71035854E8,cees.no,Signert
9.71036885E8,referansebudsjettet.no,Signert
9.71036885E8,standardbudsjett.no,Usignert
9.71036885E8,forbruksforskning.no,Usignert
9.71036885E8,forbrukerkunnskap.no,Usignert
9.71037202E8,rvg.no,Signert
9.71037202E8,returpunkt.no,Signert
9.71037202E8,reno-vest.no,Signert
9.71037202E8,gronnportal.no,Signert
9.7104061E8,xn--ras-zna.no,Usignert
9.71041692E8,glorpartner.no,Usignert
9.71041692E8,xn--glrpartner-1cb.no,Usignert
9.71041692E8,lettvekk.no,Usignert
9.71041692E8,xn--glr-1na.no,Usignert
9.71041692E8,glor.no,Usignert
9.71045698E8,helerogalandleser.no,Usignert
9.71045698E8,jobbreisen.no,Usignert
9.71045698E8,bergeland.no,Usignert
9.71045698E8,ebokrogaland.no,Usignert
9.71045698E8,bussveien.no,Usignert
9.71045698E8,bypakkenordjaeren.no,Usignert
9.71045698E8,aakravgs.no,Signert
9.71045698E8,bussvei2020.no,Signert
9.71045698E8,sotsbikes.no,Signert
9.71045698E8,vestmarin.no,Usignert
9.71045698E8,www.rogaland.no,Usignert
9.71045698E8,xn--vestlandsrdet-yfb.no,Usignert
9.71045698E8,vestlandsraadet.no,Usignert
9.71045698E8,tannrogfkf.no,Usignert
9.71045698E8,skolesekken-rogaland.no,Usignert
9.71045698E8,skape.no,Signert
9.71045698E8,simunor.no,Usignert
9.71045698E8,rogfk.no,Usignert
9.71045698E8,rog-fk.no,Usignert
9.71045698E8,lydboktjenesten.no,Usignert
9.71045698E8,livingarchaeology.no,Usignert
9.71045698E8,godalen.no,Usignert
9.71045698E8,frisk-i-friluft.no,Usignert
9.71045698E8,friskifriluft.no,Usignert
9.71140496E8,returahaf.no,Signert
9.71140496E8,haf.no,Signert
9.71143436E8,reninfo.no,Usignert
9.71143436E8,nir.mr.no,Usignert
9.71143436E8,avfallsforum.mr.no,Usignert
9.71155876E8,ihm.no,Signert
9.71159928E8,politikkulvik.no,Signert
9.71159928E8,www.ulvik.no,Usignert
9.71159928E8,hardangerrehab.no,Usignert
9.71159928E8,hardanger-rehabiliteringssenter.no,Usignert
9.71159928E8,gnisthardanger.no,Usignert
9.71179686E8,storbyavdelingen.no,Usignert
9.71197609E8,visitselbu.no,Signert
9.71197609E8,vikove.no,Signert
9.71197609E8,xn--tmraoginnbygdabarnehage-lmc.no,Usignert
9.71197609E8,skarvan-roltdalen.no,Signert
9.71197609E8,selbuungdomsskole.no,Signert
9.71197609E8,selbustrandskole.no,Signert
9.71197609E8,selbulegekontor.no,Signert
9.71197609E8,bellskole.no,Signert
9.7120342E8,jointfish.no,Usignert
9.7120342E8,fiskerikommisjonen.no,Usignert
9.7120342E8,skjellopprydding.no,Usignert
9.7120342E8,satrap.no,Usignert
9.7120342E8,rommingskommisjonen.no,Usignert
9.7120342E8,rka.no,Usignert
9.7120342E8,minstemaal.no,Usignert
9.7120342E8,xn--minsteml-g0a.no,Usignert
9.7120342E8,iuu.no,Usignert
9.7120342E8,havbruksdata.no,Usignert
9.7120342E8,gfetw.no,Usignert
9.7120342E8,fisketsgang.no,Usignert
9.7120342E8,fiskeridir.no,Usignert
9.7120342E8,fiskeridirektoratet.no,Usignert
9.7120342E8,fdir.no,Usignert
9.71217391E8,containergirlassistant.no,Usignert
9.71217391E8,containergirl.no,Usignert
9.71217391E8,containerboy.no,Usignert
9.71217391E8,ir.nt.no,Signert
9.71217391E8,innherredrenovasjon.no,Signert
9.71217391E8,gront-flagg-nt.no,Usignert
9.7125573E8,vitenparken.no,Signert
9.7125573E8,stabburshanan.no,Usignert
9.7125573E8,norsklandbruks.museum.no,Usignert
9.7125573E8,norsklandbruksmuseum.no,Usignert
9.7125573E8,levende-kulturarv.no,Usignert
9.7125573E8,levendekulturarv.no,Usignert
9.7125573E8,landbruks.museum.no,Usignert
9.7125573E8,landmus.no,Usignert
9.7125573E8,landbrukshistorie.no,Usignert
9.7125573E8,landbruksfoto.no,Usignert
9.7125573E8,landbruksmuseum.no,Usignert
9.7125573E8,landbruksmuseet.no,Usignert
9.7125573E8,kuregisteret.no,Usignert
9.7125573E8,jordoggjerning.no,Usignert
9.7125573E8,gamleraser.no,Usignert
9.7125573E8,gammelraser.no,Usignert
9.7125573E8,bjellekua.no,Usignert
9.7125573E8,bevaringsbesetninger.no,Usignert
9.71274042E8,metberedskap.no,Usignert
9.71274042E8,klimaservicesenter.no,Usignert
9.71274042E8,hopenmeteo.no,Usignert
9.71274042E8,klimaservicesenteret.no,Usignert
9.71274042E8,flyr.no,Usignert
9.71274042E8,yr.no,Usignert
9.71274042E8,xn--vrvarsel-j0a.no,Usignert
9.71274042E8,vervarslinga.no,Usignert
9.71274042E8,vervarsel.no,Usignert
9.71274042E8,veret.no,Usignert
9.71274042E8,verbutikken.no,Usignert
9.71274042E8,meteorologisk-institutt.no,Usignert
9.71274042E8,meteorologi.no,Usignert
9.71274042E8,meteorologen.no,Usignert
9.71274042E8,met.no,Usignert
9.71274042E8,meteoalarm.no,Usignert
9.71274042E8,meteorologisk.no,Usignert
9.71274042E8,meteorologiskinstitutt.no,Usignert
9.71274042E8,klimaforskning.no,Usignert
9.71274042E8,iaoos.no,Usignert
9.71274042E8,eklima.no,Usignert
9.71274042E8,dnmi.no,Usignert
9.71277882E8,noradbloggen.no,Signert
9.71277882E8,globalutvikling.no,Signert
9.71277882E8,internasjonalutvikling.no,Signert
9.71277882E8,xn--noradgjenfdt-4jb.no,Signert
9.71277882E8,xn--gjenfdt-u1a.no,Signert
9.71277882E8,noradgjenfodt.no,Signert
9.71277882E8,bistandsspillet.no,Signert
9.71277882E8,gjenfodt.no,Signert
9.71277882E8,nmibistand.no,Signert
9.71277882E8,vestbanesenteret.no,Signert
9.71277882E8,utviklingsenteret.no,Signert
9.71277882E8,utvikling.no,Signert
9.71277882E8,oljeforutvikling.no,Signert
9.71277882E8,oilfordev.no,Signert
9.71277882E8,oilfordevelopment.no,Signert
9.71277882E8,noradcenter.no,Signert
9.71277882E8,noradsenteret.no,Signert
9.71277882E8,norad.no,Signert
9.71277882E8,internasjonaleuker.no,Signert
9.71277882E8,internationalweek.no,Signert
9.71277882E8,globalcenter.no,Signert
9.71277882E8,globaltsenter.no,Signert
9.71277882E8,globalt.no,Signert
9.71277882E8,bistandsaktuelt.no,Usignert
9.71277882E8,bistandsenteret.no,Signert
9.71282231E8,barnekorene.no,Signert
9.71282231E8,seniorsenter.no,Usignert
9.71282231E8,bekkelagetbandskole.no,Signert
9.7130904E8,ikakongsberg.no,Signert
9.7130904E8,detvarengang.no,Signert
9.7130904E8,arkheion.no,Usignert
9.71328452E8,ariks.no,Usignert
9.71330937E8,konsesjonskraft.no,Usignert
9.71330937E8,kaaiks.no,Usignert
9.71333227E8,kristiansand-bystyre.no,Signert
9.71333227E8,knutepunktsorlandet.no,Signert
9.71333227E8,knps.no,Usignert
9.71333227E8,atp-samarbeidet.no,Signert
9.71333227E8,arealprosjektet.no,Signert
9.71335386E8,sognemenighet.no,Usignert
9.71337788E8,godhetganddal.no,Usignert
9.71337788E8,bypresten.no,Usignert
9.71337788E8,lundehaugen-menighet.no,Usignert
9.71348232E8,aasanekirke.no,Signert
9.71348496E8,ikah.no,Signert
9.71349077E8,hjortcenter.no,Usignert
9.71349077E8,hjortcentre.no,Usignert
9.71349077E8,hjortsenteret.no,Usignert
9.71349077E8,fisheryforum.no,Usignert
9.71349077E8,fiskerifagligforum.no,Usignert
9.71349077E8,havforskerne.no,Usignert
9.71349077E8,nmdc.no,Usignert
9.71349077E8,zooplankton.no,Usignert
9.71349077E8,nodc.no,Usignert
9.71349077E8,ncoos.no,Usignert
9.71349077E8,mar-eco.no,Usignert
9.71349077E8,mareano.no,Usignert
9.71349077E8,marbank.no,Usignert
9.71349077E8,lakselus.no,Usignert
9.71349077E8,kystsone.no,Usignert
9.71349077E8,imr.no,Usignert
9.71349077E8,havklima.no,Signert
9.71349077E8,havovervakning.no,Usignert
9.71349077E8,havforskning.no,Usignert
9.71349077E8,havforskningsinstituttet.no,Usignert
9.71349077E8,fishgen.no,Usignert
9.71349077E8,fishmedicine.no,Usignert
9.71349077E8,fishhealth.no,Usignert
9.71349077E8,ecoast.no,Usignert
9.71349077E8,dokipy.no,Usignert
9.71349077E8,codgenome.no,Usignert
9.71349077E8,codgen.no,Usignert
9.71349077E8,cdcf.no,Usignert
9.71349077E8,alger.no,Usignert
9.71349743E8,muho.no,Signert
9.71349743E8,konservering.no,Usignert
9.71356944E8,vim.museum.no,Signert
9.71356944E8,vasskrafta.no,Signert
9.71356944E8,vannkraften.no,Signert
9.71356944E8,vannkrafta.no,Signert
9.71356944E8,tyssedal.no,Signert
9.71356944E8,nvim.no,Signert
9.71361433E8,nhr.no,Usignert
9.71361514E8,arenanh.no,Usignert
9.71361514E8,arenanordhordland.no,Usignert
9.71361514E8,nordhordlandskonferansen.no,Usignert
9.71361514E8,nbio.no,Usignert
9.71361514E8,sing.no,Signert
9.71361514E8,singnett.no,Signert
9.71361514E8,saman.no,Signert
9.71361514E8,nordhordlandskart.no,Usignert
9.71375965E8,ika-trondelag.no,Signert
9.71375965E8,arkivsenteret.no,Signert
9.71380128E8,kystensarv.no,Signert
9.71380128E8,xn--fjordsbt-8zah.no,Usignert
9.71380128E8,densisteviking.no,Signert
9.71380128E8,xn--btbygging-52a.no,Usignert
9.71380128E8,baatbygging.no,Usignert
9.71388285E8,snasafjellstyre.no,Signert
9.71390425E8,jrcc-bodoe.no,Signert
9.71396679E8,lofotenfriluft.no,Signert
9.71396679E8,lofotradet.no,Usignert
9.71434007E8,nkim.museum.no,Signert
9.71434007E8,nkim.no,Signert
9.71434007E8,innkjopsfondet.no,Usignert
9.71434023E8,tso.no,Usignert
9.71445726E8,nordosterdalsmuseet.no,Signert
9.71446129E8,lommedalenmenighetsbarnehage.no,Signert
9.71446129E8,lommedalen-menighet.no,Usignert
9.71454792E8,trondheimshistorie.no,Usignert
9.71454792E8,sverresborg.no,Signert
9.71454792E8,norsk-dovemuseum.no,Signert
9.71454792E8,mindasaken.no,Signert
9.71454792E8,magasinnettverket.no,Usignert
9.71456523E8,sysselmannen.svalbard.no,Usignert
9.71456523E8,sysselmannen.no,Usignert
9.71456523E8,svalbards-miljovernfond.no,Signert
9.71456523E8,svalbardporten.no,Usignert
9.71456523E8,sepf.no,Signert
9.71456523E8,miljovernfond.no,Signert
9.71486686E8,loddefjordkirke.no,Signert
9.71512512E8,produsentstudiet.no,Usignert
9.71512512E8,oppogfram.no,Usignert
9.71512512E8,hih.no,Usignert
9.71513756E8,nrfr.no,Signert
9.71513756E8,narre.no,Signert
9.71513756E8,jrcc-stavanger.no,Signert
9.71513756E8,hovedredningssentralen.no,Usignert
9.71514361E8,uranienborgkirke.no,Signert
9.71519363E8,netsam.no,Usignert
9.71519363E8,aimmuin.no,Usignert
9.71519363E8,tjaeleme.no,Usignert
9.71519363E8,dutkan.no,Usignert
9.71519363E8,duodji2012.no,Usignert
9.71519363E8,lohkanguovddas.no,Usignert
9.71519363E8,siif.no,Usignert
9.71519363E8,aktesne.no,Signert
9.71519363E8,studeantan.no,Usignert
9.71519363E8,samisksenteret.no,Usignert
9.71519363E8,samilohkanguovddas.no,Usignert
9.71519363E8,samiallaskuvla.no,Usignert
9.71519363E8,samas.no,Usignert
9.71519363E8,samiskhs.no,Usignert
9.71519363E8,samiskeveivisere.no,Usignert
9.71519363E8,samiskveiviser.no,Usignert
9.71519363E8,sajo.no,Usignert
9.71519363E8,ovttas.no,Signert
9.71519363E8,diehtosiida.no,Usignert
9.71519363E8,arbediehtu.no,Usignert
9.71519363E8,allaskuvla.no,Usignert
9.71519363E8,aktan.no,Signert
9.7152207E8,crescendotensing.no,Signert
9.7152207E8,bryn-menighet.no,Usignert
9.71522429E8,askermenighet.no,Usignert
9.71524545E8,skaugum.no,Usignert
9.71524545E8,kronprinshaakon.no,Usignert
9.71524545E8,kongharald.no,Usignert
9.71524545E8,kongehuset.no,Usignert
9.71524545E8,gonagasviessu.no,Usignert
9.71524545E8,dronningsonja.no,Usignert
9.71524545E8,detkongeligehoff.no,Usignert
9.71524545E8,royalfamily.no,Usignert
9.71524545E8,royalcourt.no,Usignert
9.71524545E8,prinsessen.no,Usignert
9.71524545E8,prinsessa.no,Usignert
9.71524545E8,prinsen.no,Usignert
9.71524545E8,kronprinsen.no,Usignert
9.71524545E8,dronninga.no,Usignert
9.71524545E8,dronningen.no,Usignert
9.71524545E8,kronprinsessen.no,Usignert
9.71524545E8,kronprinsessa.no,Usignert
9.71524545E8,kongefamilien.no,Usignert
9.71524545E8,hoffet.no,Usignert
9.71524545E8,kongen.no,Usignert
9.71524626E8,riksmeglingsmannen.no,Usignert
9.71524758E8,riksadvokatembetet.no,Signert
9.71524758E8,riksadvokaten.no,Usignert
9.7152496E8,tinget.no,Usignert
9.7152496E8,stortinget.no,Usignert
9.7152496E8,stortinget1905.no,Usignert
9.7152496E8,sirt.no,Usignert
9.7152496E8,minitinget.no,Usignert
9.7152496E8,miniting.no,Usignert
9.7152496E8,grunnlovsjubileum.no,Usignert
9.7152496E8,grunnloven200.no,Usignert
9.7152496E8,grunnloven2014.no,Usignert
9.7152496E8,odelstinget.no,Usignert
9.7152496E8,odelsting.no,Usignert
9.7152496E8,stortingspresidenten.no,Usignert
9.7152496E8,stortingspresident.no,Usignert
9.7152496E8,storting.no,Usignert
9.7152496E8,lagting.no,Usignert
9.7152496E8,lagtinget.no,Usignert
9.71525061E8,statens-obligasjonsfond.no,Signert
9.71525061E8,statenspensjonsfondnorge.no,Signert
9.71525061E8,statensobligasjonsfond.no,Signert
9.71525061E8,ftf.no,Usignert
9.71525061E8,folketrygdfondet.no,Signert
9.71525606E8,ullernkirke.no,Signert
9.71526033E8,getsetready.no,Signert
9.71526033E8,eurofitfp7.no,Usignert
9.71526033E8,spilleklar.no,Signert
9.71526033E8,skadefri.no,Signert
9.71526033E8,shithappens.no,Usignert
9.71526033E8,ostrc.no,Usignert
9.71526033E8,nih-kunnskap.no,Signert
9.71526033E8,nih.no,Usignert
9.71526033E8,klokavskade.no,Usignert
9.71526033E8,klokeavskade.no,Usignert
9.71526033E8,injuryprevention.no,Usignert
9.71526033E8,idrettsvitenskap.no,Signert
9.71526033E8,idrettskunnskap.no,Signert
9.71526033E8,idrettshoyskolen.no,Signert
9.71526033E8,idrettshogskolen.no,Signert
9.71526033E8,fysiskprestasjon.no,Signert
9.71526033E8,fittoplay.no,Signert
9.71526157E8,goreal.no,Signert
9.71526157E8,velgekte.no,Signert
9.71526157E8,navnesjekk.no,Usignert
9.71526157E8,handleriktig.no,Signert
9.71526157E8,varevett.no,Signert
9.71526157E8,kopikvenser.no,Signert
9.71526157E8,piratkopiering.no,Signert
9.71526157E8,kopikvens.no,Signert
9.71526157E8,buyreal.no,Signert
9.71526157E8,velguekte.no,Signert
9.71526157E8,takisai.no,Usignert
